[[-1.8089369  -0.96126455 -1.4120392 ]],[[-1.86343718 -1.01576483 -1.46653948]],[[-1.84107198 -0.99339963 -1.44417428]],[[-1.8423964  -0.99472404 -1.44549869]],[[-1.95354529 -1.10587294 -1.55664759]],[[-1.87376018 -1.02608783 -1.47686248]],[[-1.95306766 -1.1053953  -1.55616995]],[[-1.98017417 -1.13250182 -1.58327647]],[[-1.97568295 -1.1280106  -1.57878525]],[[-1.99647618 -1.14880383 -1.59957848]],[[-1.90680371 -1.05913136 -1.50990601]],[[-1.86525414 -1.01758179 -1.46835644]],[[-1.97236004 -1.12468768 -1.57546234]],[[-1.92885903 -1.08118668 -1.53196133]],[[-2.06790807 -1.22023572 -1.67101037]],[[-2.15507959 -1.30740724 -1.75818189]],[[-2.03921397 -1.19154162 -1.64231627]],[[-1.92057974 -1.07290739 -1.52368204]],[[-1.82890846 -0.98123611 -1.43201076]],[[-1.96961293 -1.12194057 -1.57271523]]
[[-1.36064561  2.53627615  1.61284385]],[[-1.40850107  2.48842069  1.56498839]],[[-1.27052486  2.6263969   1.7029646 ]],[[-1.2526517   2.64427005  1.72083776]],[[-1.43110952  2.46581224  1.54237994]],[[-1.65971832  2.23720343  1.31377114]],[[-1.62787269  2.26904906  1.34561677]],[[-1.59705041  2.29987135  1.37643905]],[[-1.71387365  2.1830481   1.25961581]],[[-1.56381595  2.33310581  1.40967351]],[[-1.60335258  2.29356918  1.37013688]],[[-1.50893458  2.38798717  1.46455488]],[[-1.36090664  2.53601511  1.61258282]],[[-1.42781631  2.46910545  1.54567315]],[[-1.39812005  2.4988017   1.57536941]],[[-1.43733873  2.45958302  1.53615073]],[[-1.43476713  2.46215463  1.53872233]],[[-1.34070503  2.55621673  1.63278443]],[[-1.34884303  2.54807872  1.62464642]],[[-1.46613977  2.43078199  1.50734969]]
[[-1.8166618   2.93306465  1.58627692]],[[-1.74758322  3.00214323  1.6553555 ]],[[-1.78583478  2.96389167  1.61710394]],[[-1.74760169  3.00212477  1.65533704]],[[-1.78977869  2.95994776  1.61316003]],[[-1.94538182  2.80434463  1.4575569 ]],[[-1.7916343   2.95809215  1.61130442]],[[-1.93904876  2.81067769  1.46388996]],[[-1.92074482  2.82898163  1.4821939 ]],[[-2.03760347  2.71212298  1.36533525]],[[-2.09760371  2.65212274  1.30533501]],[[-2.15845085  2.5912756   1.24448787]],[[-2.17247532  2.57725114  1.2304634 ]],[[-2.07393081  2.67579564  1.32900791]],[[-2.07691013  2.67281632  1.32602859]],[[-2.08976967  2.65995678  1.31316905]],[[-2.04330611  2.70642034  1.35963261]],[[-1.86286231  2.88686414  1.54007641]],[[-1.78536644  2.96436001  1.61757228]],[[-1.83637403  2.91335243  1.56656469]]
[[-4.38992356  1.37891396  0.06085103]],[[-4.35698454  1.41185299  0.09379006]],[[-4.35668283  1.41215469  0.09409176]],[[-4.43329452  1.33554301  0.01748008]],[[-4.43190094  1.33693658  0.01887366]],[[-4.42896234  1.33987518  0.02181225]],[[-4.42239262  1.3464449   0.02838198]],[[-4.37436248  1.39447504  0.07641212]],[[-4.13025489  1.63858263  0.3205197 ]],[[-4.14451087  1.62432665  0.30626373]],[[-4.08997931  1.67885822  0.36079529]],[[-4.14183684  1.62700068  0.30893775]],[[-4.42768841  1.34114912  0.02308619]],[[-4.37053464  1.39830289  0.08023996]],[[-4.33546766  1.43336986  0.11530694]],[[-4.44089501  1.32794252  0.00987959]],[[-4.30220425  1.46663328  0.14857035]],[[-4.21500573  1.5538318   0.23576887]],[[-4.36221551  1.40662201  0.08855909]],[[-4.37087494  1.39796258  0.07989966]]
[[-0.56298515  0.20252124 -0.99497358]],[[-0.65275337  0.11275302 -1.0847418 ]],[[-0.701231    0.06427539 -1.13321943]],[[-0.46940046  0.29610593 -0.90138889]],[[-0.58443036  0.18107604 -1.01641878]],[[-0.57574773  0.18975866 -1.00773616]],[[-0.62007661  0.14542978 -1.05206504]],[[-0.54034362  0.22516277 -0.97233205]],[[-0.39548517  0.37002122 -0.8274736 ]],[[-0.36169516  0.40381123 -0.79368359]],[[-0.30764484  0.45786155 -0.73963327]],[[-0.42385677  0.34164962 -0.8558452 ]],[[-0.65261568  0.11289071 -1.08460411]],[[-0.58362734  0.18187905 -1.01561577]],[[-0.5270667   0.23843969 -0.95905513]],[[-0.46638735  0.29911904 -0.89837578]],[[-0.27549554  0.49001085 -0.70748397]],[[-0.41958236  0.34592403 -0.85157079]],[[-0.59294861  0.17255778 -1.02493704]],[[-0.62561797  0.13988842 -1.0576064 ]]
[[-0.00965467  0.63991858 -0.23558303]],[[ 0.07955204  0.7291253  -0.14637631]],[[-0.04277419  0.60679907 -0.26870254]],[[-0.33598512  0.31358814 -0.56191347]],[[-0.3032301   0.34634316 -0.52915845]],[[-0.33159709  0.31797617 -0.55752544]],[[-0.2853314   0.36424186 -0.51125975]],[[-0.07588984  0.57368342 -0.30181819]],[[ 0.12351063  0.77308389 -0.10241772]],[[ 0.08074009  0.73031335 -0.14518827]],[[-0.04425294  0.60532032 -0.27018129]],[[-0.10096173  0.54861153 -0.32689008]],[[-0.10642276  0.5431505  -0.33235111]],[[-0.19724782  0.45232544 -0.42317617]],[[-0.28804849  0.36152476 -0.51397685]],[[-0.29613734  0.35343592 -0.52206569]],[[-0.22700997  0.42256329 -0.45293832]],[[-0.1676627   0.48191056 -0.39359105]],[[ 0.04657785  0.69615111 -0.1793505 ]],[[-0.00372844  0.64584482 -0.2296568 ]]
[[-0.42405256  1.18926461 -0.26761353]],[[-0.44634885  1.16696833 -0.28990982]],[[-0.31074881  1.30256836 -0.15430979]],[[-0.1600284   1.45328878 -0.00358937]],[[-0.12475381  1.48856337  0.03168522]],[[-0.05948276  1.55383442  0.09695627]],[[-1.40503351e-03  1.61191214e+00  1.55033996e-01]],[[-2.84057320e-04  1.61303312e+00  1.56154972e-01]],[[-0.04605207  1.56726511  0.11038696]],[[-1.57727310e-01  1.45558987e+00 -1.28828003e-03]],[[-0.09538843  1.51792875  0.0610506 ]],[[-0.04262993  1.57068724  0.11380909]],[[-0.20039174  1.41292544 -0.04395271]],[[-0.05816492  1.55515226  0.09827411]],[[-0.0278774   1.58543978  0.12856163]],[[-0.12969885  1.48361833  0.02674018]],[[-0.16650379  1.44681339 -0.01006476]],[[-0.29872032  1.31459686 -0.14228129]],[[-0.43232199  1.18099519 -0.27588296]],[[-0.37343514  1.23988204 -0.21699611]]
[[ 0.20881101  0.40555039 -1.33828645]],[[ 0.4158008   0.61254018 -1.13129666]],[[ 0.4492763   0.64601568 -1.09782116]],[[ 0.54527602  0.7420154  -1.00182144]],[[ 0.48906969  0.68580907 -1.05802777]],[[ 0.6309774   0.82771678 -0.91612006]],[[ 0.76533185  0.96207124 -0.7817656 ]],[[ 0.73128034  0.92801972 -0.81581712]],[[ 0.58931087  0.78605025 -0.95778659]],[[ 0.42820511  0.62494449 -1.11889235]],[[ 0.53847653  0.73521591 -1.00862093]],[[ 0.75932685  0.95606624 -0.7877706 ]],[[ 0.72370582  0.9204452  -0.82339164]],[[ 0.72242713  0.91916651 -0.82467032]],[[ 0.62527757  0.82201695 -0.92181989]],[[ 0.77537349  0.97211287 -0.77172397]],[[ 0.68356895  0.88030833 -0.86352851]],[[ 0.6423932   0.83913258 -0.90470426]],[[ 0.68036772  0.8771071  -0.86672974]],[[ 0.39687029  0.59360967 -1.15022717]]
[[ 5.89658171 -0.64901983 -3.39182601]],[[ 5.9607025  -0.58489904 -3.32770523]],[[ 5.95815965 -0.58744189 -3.33024808]],[[ 5.89922326 -0.64637828 -3.38918446]],[[ 5.90738414 -0.6382174  -3.38102359]],[[ 5.91012287 -0.63547867 -3.37828486]],[[ 6.11169086 -0.43391068 -3.17671687]],[[ 6.21459203 -0.33100951 -3.0738157 ]],[[ 6.28757735 -0.25802419 -3.00083037]],[[ 6.14702696 -0.39857458 -3.14138076]],[[ 6.18166572 -0.36393582 -3.10674201]],[[ 6.19128241 -0.35431913 -3.09712532]],[[ 5.98090716 -0.56469438 -3.30750057]],[[ 6.0791777  -0.46642384 -3.20923002]],[[ 6.10955685 -0.43604469 -3.17885088]],[[ 6.06341278 -0.48218876 -3.22499495]],[[ 6.07325847 -0.47234307 -3.21514925]],[[ 6.00850919 -0.53709235 -3.27989853]],[[ 6.12239913 -0.42320241 -3.1660086 ]],[[ 6.05284653 -0.49275501 -3.2355612 ]]
[[ 4.05296761 -2.45049711 -4.86933987]],[[ 4.07658531 -2.42687941 -4.84572217]],[[ 4.18559917 -2.31786554 -4.73670831]],[[ 4.05164775 -2.45181696 -4.87065973]],[[ 4.03199173 -2.47147299 -4.89031575]],[[ 3.87807831 -2.62538641 -5.04422917]],[[ 3.82944271 -2.674022   -5.09286477]],[[ 3.74029473 -2.76316999 -5.18201275]],[[ 3.90488344 -2.59858128 -5.01742404]],[[ 3.9793628  -2.52410192 -4.94294468]],[[ 3.8887118  -2.61475292 -5.03359568]],[[ 4.03198693 -2.47147779 -4.89032055]],[[ 4.0512276  -2.45223712 -4.87107988]],[[ 4.21526296 -2.28820176 -4.70704452]],[[ 4.25588388 -2.24758083 -4.6664236 ]],[[ 4.25334773 -2.25011699 -4.66895975]],[[ 4.33734356 -2.16612116 -4.58496392]],[[ 4.26414424 -2.23932048 -4.65816324]],[[ 4.17749571 -2.32596901 -4.74481177]],[[ 4.11170088 -2.39176383 -4.8106066 ]]
[[ 0.84915584 -1.34502984 -0.93281168]],[[ 0.80692994 -1.38725574 -0.97503758]],[[ 0.79242752 -1.40175816 -0.98954   ]],[[ 0.66456431 -1.52962138 -1.11740321]],[[ 0.64173513 -1.55245055 -1.14023239]],[[ 0.81161789 -1.38256779 -0.97034963]],[[ 1.07856382 -1.11562186 -0.7034037 ]],[[ 0.95090914 -1.24327654 -0.83105838]],[[ 0.87939169 -1.314794   -0.90257583]],[[ 0.80679962 -1.38738606 -0.9751679 ]],[[ 0.98982239 -1.20436329 -0.79214513]],[[ 0.81693515 -1.37725053 -0.96503237]],[[ 0.88651255 -1.30767313 -0.89545497]],[[ 0.85698761 -1.33719807 -0.92497991]],[[ 0.76489203 -1.42929365 -1.01707549]],[[ 0.76198935 -1.43219633 -1.01997817]],[[ 0.67317335 -1.52101233 -1.10879417]],[[ 0.62903614 -1.56514954 -1.15293138]],[[ 0.77790911 -1.41627657 -1.00405841]],[[ 0.7886676  -1.40551809 -0.99329992]]
[[-0.27146454 -2.06675166 -1.16097982]],[[-0.16923521 -1.96452233 -1.05875048]],[[-0.24327472 -2.03856185 -1.13279   ]],[[-0.13235686 -1.92764398 -1.02187214]],[[-0.05256421 -1.84785133 -0.94207948]],[[-0.04391627 -1.83920339 -0.93343155]],[[-0.14817393 -1.94346106 -1.03768921]],[[-0.11085894 -1.90614606 -1.00037422]],[[ 0.06409295 -1.73119417 -0.82542233]],[[ 0.11187107 -1.68341605 -0.77764421]],[[ 0.01495513 -1.78033199 -0.87456014]],[[ 0.0880793  -1.70720782 -0.80143598]],[[-0.07641297 -1.87170009 -0.96592825]],[[-0.05618268 -1.8514698  -0.94569796]],[[-0.00251319 -1.79780031 -0.89202847]],[[-0.0328608  -1.82814792 -0.92237608]],[[-0.02285146 -1.81813858 -0.91236673]],[[-0.20634993 -2.00163705 -1.09586521]],[[-0.10567071 -1.90095783 -0.99518599]],[[-0.21997576 -2.01526288 -1.10949104]]
[[ 0.67782241 -0.87142223 -0.97566428]],[[ 0.6533764  -0.89586823 -1.00011029]],[[ 0.76239883 -0.78684581 -0.89108786]],[[ 0.65526837 -0.89397627 -0.99821832]],[[ 0.69815475 -0.85108989 -0.95533194]],[[ 0.74943212 -0.79981252 -0.90405457]],[[ 0.6513345  -0.89791014 -1.00215219]],[[ 0.60176377 -0.94748087 -1.05172292]],[[ 0.64801365 -0.90123099 -1.00547304]],[[ 0.55589436 -0.99335027 -1.09759232]],[[ 0.58409949 -0.96514515 -1.0693872 ]],[[ 0.46294265 -1.08630199 -1.19054404]],[[ 0.49701946 -1.05222518 -1.15646723]],[[ 0.47776643 -1.07147821 -1.17572026]],[[ 0.45774748 -1.09149716 -1.19573921]],[[ 0.42412329 -1.12512135 -1.2293634 ]],[[ 0.58178898 -0.96745566 -1.07169771]],[[ 0.54622232 -1.00302232 -1.10726437]],[[ 0.4955574  -1.05368724 -1.15792929]],[[ 0.60556514 -0.9436795  -1.04792155]]
[[-0.57782651  0.28182981 -1.26302866]],[[-0.70589968  0.15375664 -1.39110183]],[[-0.68884545  0.17081087 -1.3740476 ]],[[-0.65864068  0.20101564 -1.34384283]],[[-0.66519101  0.19446531 -1.35039315]],[[-0.79852332  0.061133   -1.48372547]],[[-0.75689922  0.1027571  -1.44210137]],[[-0.58899248  0.27066384 -1.27419463]],[[-0.70998618  0.14967014 -1.39518833]],[[-0.73841226  0.12124405 -1.42361441]],[[-0.88452964 -0.02487332 -1.56973179]],[[-0.99757187 -0.13791555 -1.68277402]],[[-0.77098853  0.08866779 -1.45619068]],[[-0.70904271  0.15061361 -1.39424485]],[[-0.59389661  0.26575971 -1.27909876]],[[-0.59738038  0.26227594 -1.28258253]],[[-0.60576198  0.25389434 -1.29096413]],[[-0.77562764  0.08402868 -1.46082979]],[[-0.67644659  0.18320973 -1.36164873]],[[-0.58606596  0.27359036 -1.27126811]]
[[ 0.49741744 -1.08831855 -0.49269371]],[[ 0.76799238 -0.8177436  -0.22211877]],[[ 0.56519554 -1.02054045 -0.42491561]],[[ 0.62323879 -0.9624972  -0.36687236]],[[ 0.43714023 -1.14859575 -0.55297091]],[[ 0.53559424 -1.05014175 -0.45451691]],[[ 0.60930545 -0.97643054 -0.3808057 ]],[[ 0.5261851  -1.05955089 -0.46392605]],[[ 0.42071621 -1.16501978 -0.56939494]],[[ 0.32755693 -1.25817906 -0.66255422]],[[ 0.47645449 -1.1092815  -0.51365666]],[[ 0.42258005 -1.16315594 -0.5675311 ]],[[ 0.48714338 -1.09859261 -0.50296777]],[[ 0.52334239 -1.0623936  -0.46676876]],[[ 0.56304099 -1.022695   -0.42707016]],[[ 0.64977211 -0.93596387 -0.34033903]],[[ 0.51746275 -1.06827324 -0.4726484 ]],[[ 0.5966621  -0.98907389 -0.39344905]],[[ 0.58617308 -0.9995629  -0.40393806]],[[ 0.53917121 -1.04656478 -0.45093994]]
[[ 0.2086177  -1.38074295 -0.90159288]],[[ 0.24889424 -1.3404664  -0.86131634]],[[ 0.15982566 -1.42953499 -0.95038492]],[[ 0.24630169 -1.34305895 -0.86390889]],[[ 0.36591664 -1.22344401 -0.74429394]],[[ 0.39274569 -1.19661496 -0.71746489]],[[ 0.19275545 -1.39660519 -0.91745512]],[[ 0.43524133 -1.15411932 -0.67496925]],[[ 0.33948657 -1.24987408 -0.77072401]],[[ 0.38859779 -1.20076285 -0.72161279]],[[ 0.55900352 -1.03035712 -0.55120706]],[[ 0.49888353 -1.09047711 -0.61132705]],[[ 0.53711568 -1.05224497 -0.5730949 ]],[[ 0.52458582 -1.06477483 -0.58562476]],[[ 0.45712987 -1.13223077 -0.6530807 ]],[[ 0.27080085 -1.3185598  -0.83940973]],[[ 0.13251194 -1.45684871 -0.97769864]],[[ 0.36605285 -1.2233078  -0.74415773]],[[ 0.21585703 -1.37350362 -0.89435355]],[[ 0.2867999  -1.30256074 -0.82341068]]
[[ 2.93896437 -0.49244371 -2.18865147]],[[ 2.93449639 -0.49691169 -2.19311945]],[[ 2.82486727 -0.60654081 -2.30274857]],[[ 2.89432992 -0.53707817 -2.23328592]],[[ 2.93832615 -0.49308194 -2.18928969]],[[ 2.65535195 -0.77605613 -2.47226389]],[[ 2.8033134  -0.62809469 -2.32430244]],[[ 2.77471663 -0.65669145 -2.3528992 ]],[[ 2.9212736  -0.51013448 -2.20634224]],[[ 2.98805977 -0.44334832 -2.13955607]],[[ 2.98595841 -0.44544967 -2.14165742]],[[ 2.97502317 -0.45638491 -2.15259267]],[[ 2.88602757 -0.54538051 -2.24158826]],[[ 3.0310673  -0.40034078 -2.09654854]],[[ 2.7335222  -0.69788588 -2.39409364]],[[ 2.77286878 -0.65853931 -2.35474706]],[[ 2.89828684 -0.53312124 -2.229329  ]],[[ 2.94118121 -0.49022687 -2.18643463]],[[ 3.02424068 -0.4071674  -2.10337516]],[[ 2.8459028  -0.58550529 -2.28171304]]
[[ 3.68348954  1.0643496  -0.72628174]],[[ 3.59255788  0.97341794 -0.8172134 ]],[[ 3.54470215  0.9255622  -0.86506913]],[[ 3.45999848  0.84085853 -0.9497728 ]],[[ 3.42065146  0.80151152 -0.98911982]],[[ 3.47562374  0.8564838  -0.93414754]],[[ 3.48148561  0.86234567 -0.92828567]],[[ 3.54907186  0.92993192 -0.86069942]],[[ 3.56730456  0.94816462 -0.84246672]],[[ 3.33478322  0.71564327 -1.07498806]],[[ 3.32314907  0.70400913 -1.08662221]],[[ 3.33792836  0.71878842 -1.07184292]],[[ 3.51476339  0.89562345 -0.89500789]],[[ 3.50958926  0.89044932 -0.90018202]],[[ 3.58870899  0.96956905 -0.82106229]],[[ 3.59892099  0.97978105 -0.81085029]],[[ 3.54225546  0.92311552 -0.86751582]],[[ 3.62073702  1.00159708 -0.78903426]],[[ 3.66293947  1.04379952 -0.74683181]],[[ 3.72587749  1.10673755 -0.68389379]]
[[ 0.46224337 -0.03963759 -1.64407545]],[[ 0.46838134 -0.03349962 -1.63793748]],[[ 0.3487988  -0.15308217 -1.75752003]],[[ 0.49765541 -0.00422556 -1.60866342]],[[ 0.5928687   0.09098773 -1.51345013]],[[ 0.57580408  0.07392312 -1.53051474]],[[ 0.69497566  0.1930947  -1.41134316]],[[ 0.60160557  0.0997246  -1.50471326]],[[ 0.58069422  0.07881326 -1.5256246 ]],[[ 0.54409628  0.04221531 -1.56222255]],[[ 0.53449402  0.03261306 -1.5718248 ]],[[ 0.29893143 -0.20294954 -1.8073874 ]],[[ 0.41530175 -0.08657922 -1.69101708]],[[ 0.39863424 -0.10324673 -1.70768459]],[[ 0.35162934 -0.15025163 -1.75468949]],[[ 0.21217352 -0.28970744 -1.8941453 ]],[[ 0.15787162 -0.34400935 -1.94844721]],[[ 0.38021268 -0.12166829 -1.72610615]],[[ 0.38123195 -0.12064902 -1.72508688]],[[ 0.56682191  0.06494095 -1.53949691]]
[[-1.15206068  0.03225024  0.31540208]],[[-1.38795703 -0.20364611  0.07950573]],[[-1.34878227 -0.16447135  0.11868049]],[[-1.36321109 -0.17890017  0.10425167]],[[-1.48138459 -0.29707366 -0.01392183]],[[-1.32202014 -0.13770922  0.14544262]],[[-1.28694005 -0.10262913  0.18052271]],[[-1.23511571 -0.05080479  0.23234705]],[[-1.39460959 -0.21029866  0.07285317]],[[-1.39393699 -0.20962607  0.07352577]],[[-1.34497371 -0.16066279  0.12248905]],[[-1.17597773  0.00833319  0.29148503]],[[-1.12081891  0.06349201  0.34664385]],[[-1.21335688 -0.02904596  0.25410588]],[[-1.26481388 -0.08050296  0.20264888]],[[-1.35233785 -0.16802692  0.11512491]],[[-1.18239872  0.00191221  0.28506404]],[[-1.26245873 -0.07814781  0.20500403]],[[-1.21627559 -0.03196467  0.25118717]],[[-1.11830241  0.06600851  0.34916035]]
[[ 0.6269313  -0.99516629  1.2664381 ]],[[ 0.57489459 -1.047203    1.2144014 ]],[[ 0.50184452 -1.12025307  1.14135132]],[[ 0.34614344 -1.27595415  0.98565024]],[[ 0.29652879 -1.3255688   0.9360356 ]],[[ 0.15001745 -1.47208014  0.78952425]],[[ 0.0868427  -1.53525489  0.7263495 ]],[[ 0.07801952 -1.54407807  0.71752632]],[[ 0.27580017 -1.34629741  0.91530698]],[[ 0.38612885 -1.23596874  1.02563565]],[[ 0.32343684 -1.29866075  0.96294364]],[[ 0.42870674 -1.19339085  1.06821355]],[[ 0.51931707 -1.10278052  1.15882387]],[[ 0.55017596 -1.07192163  1.18968276]],[[ 0.46805799 -1.15403959  1.1075648 ]],[[ 0.49857195 -1.12352564  1.13807876]],[[ 0.57171446 -1.05038313  1.21122126]],[[ 0.58445557 -1.03764202  1.22396238]],[[ 0.5489663  -1.07313129  1.1884731 ]],[[ 0.67167034 -0.95042725  1.31117714]]
[[-0.28668769 -0.38554301  2.52121298]],[[-0.14043518 -0.2392905   2.66746548]],[[-0.27095457 -0.36980989  2.53694609]],[[-0.11190513 -0.21076045  2.69599553]],[[-0.08559503 -0.18445035  2.72230564]],[[ 0.01148495 -0.08737037  2.81938562]],[[-1.32008916e-04 -9.89873275e-02  2.80776866e+00]],[[-0.11537735 -0.21423267  2.69252331]],[[-0.16456792 -0.26342324  2.64333274]],[[-0.27930226 -0.37815758  2.5285984 ]],[[-0.10473    -0.20358532  2.70317066]],[[-0.22693444 -0.32578976  2.58096623]],[[-0.23481982 -0.33367514  2.57308085]],[[-0.29658865 -0.39544396  2.51131202]],[[-0.16626265 -0.26511797  2.64163801]],[[-0.16332571 -0.26218103  2.64457496]],[[-0.25953035 -0.35838567  2.54837031]],[[-0.16459619 -0.26345151  2.64330448]],[[-0.07483808 -0.1736934   2.73306259]],[[-0.1595114  -0.25836672  2.64838927]]
[[0.21729057 1.02057819 2.77751957]],[[0.23255158 1.0358392  2.79278058]],[[0.29691078 1.10019841 2.85713978]],[[0.37230147 1.1755891  2.93253047]],[[0.33042137 1.13370899 2.89065037]],[[0.35055943 1.15384705 2.91078843]],[[0.38341106 1.18669869 2.94364006]],[[0.45243907 1.25572669 3.01266807]],[[0.58772932 1.39101694 3.14795832]],[[0.54611327 1.3494009  3.10634227]],[[0.51710789 1.32039552 3.07733689]],[[0.54667204 1.34995966 3.10690104]],[[0.43141698 1.2347046  2.99164598]],[[0.60314131 1.40642893 3.16337031]],[[0.39504217 1.19832979 2.95527117]],[[0.49169614 1.29498376 3.05192514]],[[0.31620457 1.11949219 2.87643357]],[[0.25860436 1.06189199 2.81883336]],[[0.18044386 0.98373149 2.74067287]],[[0.13345199 0.93673962 2.69368099]]
[[-0.00248588 -0.11943873  2.06709679]],[[0.21251201 0.09555916 2.28209468]],[[0.36445175 0.2474989  2.43403441]],[[0.25463453 0.13768168 2.32421719]],[[0.18055596 0.06360311 2.25013862]],[[ 0.07639884 -0.04055401  2.1459815 ]],[[0.16351485 0.046562   2.23309752]],[[0.18766327 0.07071042 2.25724593]],[[0.22916639 0.11221354 2.29874906]],[[0.42144464 0.30449179 2.4910273 ]],[[0.33136284 0.21440999 2.4009455 ]],[[0.30039917 0.18344632 2.36998184]],[[0.12412333 0.00717048 2.19370599]],[[0.28885285 0.17190001 2.35843552]],[[ 0.00861726 -0.10833559  2.07819992]],[[-0.13038757 -0.24734042  1.93919509]],[[-0.10678472 -0.22373757  1.96279794]],[[-0.11406076 -0.23101361  1.9555219 ]],[[-0.18606438 -0.30301723  1.88351829]],[[-0.13711111 -0.25406396  1.93247156]]
[[ 1.94892407 -2.26096668  0.90971187]],[[ 1.85967524 -2.35021551  0.82046304]],[[ 1.97667788 -2.23321287  0.93746568]],[[ 1.84454781 -2.36534294  0.80533561]],[[ 1.76130478 -2.44858597  0.72209258]],[[ 1.91427968 -2.29561107  0.87506748]],[[ 1.92385758 -2.28603317  0.88464538]],[[ 1.92322138 -2.28666936  0.88400918]],[[ 1.74159364 -2.46829711  0.70238144]],[[ 1.65319636 -2.55669439  0.61398416]],[[ 1.86507842 -2.34481233  0.82586622]],[[ 1.7510359  -2.45885485  0.7118237 ]],[[ 1.73356343 -2.47632732  0.69435123]],[[ 1.5710041  -2.63888665  0.5317919 ]],[[ 1.68526006 -2.52463069  0.64604786]],[[ 1.95717444 -2.25271631  0.91796224]],[[ 2.05766065 -2.1522301   1.01844845]],[[ 2.11769075 -2.0922      1.07847855]],[[ 2.05864407 -2.15124668  1.01943187]],[[ 1.98886097 -2.22102978  0.94964877]]
[[ 1.02234304 -2.78399111 -0.81282666]],[[ 1.12022743 -2.68610672 -0.71494227]],[[ 0.91011123 -2.89622291 -0.92505847]],[[ 0.88953364 -2.91680051 -0.94563606]],[[ 0.81913126 -2.98720289 -1.01603844]],[[ 0.82403178 -2.98230236 -1.01113792]],[[ 0.70334175 -3.1029924  -1.13182795]],[[ 0.77359723 -3.03273691 -1.06157247]],[[ 0.90504313 -2.90129102 -0.93012657]],[[ 1.24780222 -2.55853193 -0.58736748]],[[ 1.3204792  -2.48585495 -0.5146905 ]],[[ 1.28154718 -2.52478697 -0.55362252]],[[ 1.33224885 -2.47408529 -0.50292085]],[[ 1.20033007 -2.60600408 -0.63483963]],[[ 1.10880009 -2.69753406 -0.72636961]],[[ 1.05983958 -2.74649456 -0.77533012]],[[ 0.94164513 -2.86468901 -0.89352457]],[[ 1.06534272 -2.74099142 -0.76982698]],[[ 1.04099783 -2.76533631 -0.79417187]],[[ 0.98002855 -2.8263056  -0.85514115]]
[[ 1.59300366 -3.07381772 -1.49754452]],[[ 1.54636232 -3.12045906 -1.54418585]],[[ 1.63915556 -3.02766582 -1.45139262]],[[ 1.57952899 -3.08729238 -1.51101918]],[[ 1.77601353 -2.89080784 -1.31453464]],[[ 1.88599673 -2.78082465 -1.20455145]],[[ 1.82792969 -2.83889169 -1.26261849]],[[ 1.83387608 -2.83294529 -1.25667209]],[[ 1.98685364 -2.67996774 -1.10369453]],[[ 2.00320634 -2.66361504 -1.08734184]],[[ 1.95205489 -2.71476649 -1.13849328]],[[ 1.94016625 -2.72665513 -1.15038193]],[[ 2.0060985  -2.66072288 -1.08444968]],[[ 2.13868915 -2.52813223 -0.95185903]],[[ 2.10348022 -2.56334116 -0.98706795]],[[ 2.08857707 -2.57824431 -1.0019711 ]],[[ 1.94842305 -2.71839833 -1.14212512]],[[ 1.76083044 -2.90599094 -1.32971774]],[[ 1.77317825 -2.89364313 -1.31736992]],[[ 1.81990902 -2.84691236 -1.27063916]]
[[ 3.50802497 -1.71104157  3.00238224]],[[ 3.57544509 -1.64362146  3.06980235]],[[ 3.7071055  -1.51196104  3.20146277]],[[ 3.78145102 -1.43761553  3.27580828]],[[ 3.63901611 -1.58005044  3.13337337]],[[ 3.62765416 -1.59141239  3.12201142]],[[ 3.58667438 -1.63239216  3.08103164]],[[ 3.82306282 -1.39600372  3.31742009]],[[ 3.99627161 -1.22279493  3.49062887]],[[ 3.94248978 -1.27657677  3.43684704]],[[ 3.90747872 -1.31158783  3.40183598]],[[ 3.65050758 -1.56855896  3.14486485]],[[ 3.50832525 -1.71074129  3.00268251]],[[ 3.44911342 -1.76995313  2.94347068]],[[ 3.41892944 -1.8001371   2.91328671]],[[ 3.43716786 -1.78189869  2.93152512]],[[ 3.51697121 -1.70209533  3.01132847]],[[ 3.48157481 -1.73749173  2.97593208]],[[ 3.41979709 -1.79926945  2.91415436]],[[ 3.56801039 -1.65105616  3.06236765]]
[[2.73523119 0.76519207 0.37026346]],[[2.90128534 0.93124622 0.53631761]],[[2.74816644 0.77812732 0.38319871]],[[2.94207497 0.97203585 0.57710724]],[[2.98467151 1.01463239 0.61970378]],[[2.82679164 0.85675252 0.46182391]],[[2.77481072 0.8047716  0.40984299]],[[3.03621552 1.0661764  0.67124779]],[[2.98752171 1.01748259 0.62255398]],[[3.01345325 1.04341413 0.64848552]],[[3.0789407  1.10890158 0.71397297]],[[3.17588985 1.20585073 0.81092212]],[[2.99326361 1.02322449 0.62829588]],[[2.96490629 0.99486717 0.59993856]],[[3.08298267 1.11294355 0.71801494]],[[3.09163177 1.12159265 0.72666404]],[[2.95368749 0.98364837 0.58871976]],[[2.80631927 0.83628015 0.44135154]],[[2.82547234 0.85543322 0.46050461]],[[2.76205654 0.79201742 0.39708881]]
